Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Radiation (W/m²),Energy Usage (kWh)
2025-01-01,8.198641939178941,37.334101852440625,12.765631000884758,639.8587478818409,267.2107988989933
2025-01-02,13.671002694743269,80.6981917505444,4.805542107427071,219.3359800255916,228.6075687753497
2025-01-03,34.516869623191425,30.239077653122838,11.013938575240076,925.0984263969307,308.4468188046044
2025-01-04,35.92981673122571,54.08330856889711,2.607098967675431,268.18363420548053,311.9425727481076
2025-01-05,26.184016331947504,59.324267517701955,9.909389999967402,659.2080326176157,206.3957327657093
2025-01-06,20.43763954619682,54.586620802899915,11.611361023580395,236.26423602438686,295.89430390892124
2025-01-07,17.210419744567258,58.85341543427633,8.303128268378059,140.75028316772253,320.97267543667755
2025-01-08,13.897337602787761,50.68710916564875,7.259704134006409,978.2182435234128,380.3826128268677
2025-01-09,37.89779417923522,57.103081853160106,4.7554676308693065,467.60343255747415,453.10898859479937
2025-01-10,21.962098406774064,32.192064544008566,0.38041117758307486,673.9174810950046,325.7431380530139
2025-01-11,24.0634202823702,78.08326521810844,3.3967157335444877,102.9296954607232,305.8453891786043
2025-01-12,26.305115841955924,52.96254407084547,0.6041518483415692,508.0448058934165,302.92734886518537
2025-01-13,14.088291886956345,42.40687785757666,6.99017839503521,525.886261153601,408.5983034288077
2025-01-14,7.816964410585793,51.656156631341574,6.792279331308472,785.8848565421428,382.30974188679863
2025-01-15,5.4055433629602865,62.147474697334914,1.0828383769297218,538.5136698824647,434.52691656113694
2025-01-16,20.293031034028296,77.46542535614947,11.56572903532994,451.4494873311951,435.0011172465701
2025-01-17,15.076305321011588,59.39033009508404,14.563931944472387,241.19697714196533,356.15546758189294
2025-01-18,35.97451646330314,40.315920795778084,9.914057048809411,502.5317358138198,344.7573840151114
2025-01-19,31.503200932812312,33.32958576611333,8.365153020617866,160.64534014308515,238.66509144039372
2025-01-20,33.176460718449256,61.37765166319856,10.653294890765787,946.2104347515198,308.20391293150914
2025-01-21,24.35855702179348,84.00025887796923,11.983613017714976,831.786763230411,365.71967071327464
2025-01-22,23.097437675842595,31.190840862358332,3.5828015731102876,545.162764013073,326.45861831519954
2025-01-23,8.81866592934271,37.55585013481213,4.203737979967074,696.8245609784057,332.38041315485657
2025-01-24,5.186247094944318,34.82845932043334,12.052638537966422,917.8257925370099,265.67354642760273
2025-01-25,9.825676756695158,40.354619218054744,4.987187360444979,837.0222385701796,321.088150084323
2025-01-26,14.936051198805472,54.00481211046831,14.588904546144962,665.5879551298832,224.49712907639042
2025-01-27,5.688420350127077,75.08183417424189,14.298246415401909,441.5565461957846,331.0216053706518
2025-01-28,35.67885380135506,50.092951307257714,9.764898659995481,413.70068589943054,353.69155493837167
2025-01-29,22.431418182332692,75.49340362648137,11.059313067547428,938.6167176709423,369.71674636892396
2025-01-30,7.685456022242124,57.389061660989626,12.081211705723137,152.0760369841272,405.01988693972294
2025-01-31,11.601667745540492,42.682806584506906,7.292830127345523,342.3523948937496,473.4605115402484
2025-02-01,9.44370190705838,82.19922173142854,12.925115246018681,397.24639945102473,376.5544913390103
2025-02-02,37.977627734030804,30.15236350895444,3.3024849709439215,83.25613471042806,318.9458311502695
2025-02-03,9.079199882639989,56.74760964120768,12.745596435167666,588.3637587803507,402.68072316368773
2025-02-04,14.103650664647473,76.12052979404912,4.349761934077475,282.13594768272344,300.90202368237794
2025-02-05,29.935083480185153,62.35472439034313,9.684149961362484,660.4148752621581,332.14491765108653
2025-02-06,13.440202365629254,87.79868994714803,8.558369787546475,707.1760121894665,415.7048824825061
2025-02-07,7.008840147709683,39.04825132190879,7.774977050346713,278.18402234727307,405.23800456806725
2025-02-08,14.347261126303055,75.87300887386661,9.05825023870967,518.3054604927178,310.8480105449115
2025-02-09,28.984014968241485,62.99801688472865,0.6507321895719193,532.8394815919664,338.5077991515749
2025-02-10,33.68912097373463,81.21455332010777,14.370995525064393,650.9907632377956,340.9470548242214
2025-02-11,14.070067255870612,55.204813055491684,7.68728196469322,111.27229311506261,317.70056044650215
2025-02-12,5.296270558748161,46.732542483165446,10.5504623724089,685.5440354176307,294.34084462630716
2025-02-13,30.076525780131806,79.85310116333153,11.680730476936839,591.8466010625639,233.44234868661823
2025-02-14,31.80169930874258,86.95527244886858,13.33372989570251,598.1942885174129,298.553826278796
2025-02-15,35.76857323019041,42.71281779245532,13.964088251611692,719.4533413417104,357.8224387154809
2025-02-16,18.569044162099985,72.83509256293924,9.446750422114201,67.40386433274132,283.6039778175632
2025-02-17,38.09274820726335,48.17802964542257,11.7427558046298,333.8281585196287,208.4793612175378
2025-02-18,28.415213191269135,63.176383597160246,5.183469010878833,649.0264315067304,341.31273422537316
2025-02-19,6.465030770697377,49.89916350571996,5.423402110358368,102.48025650178626,180.20352469570196
2025-02-20,11.656952076974026,80.53321495645406,5.289329752050422,934.502995707941,293.0446318412572
2025-02-21,20.758274767765002,79.18904112624855,0.17601494197429846,694.8019997058544,284.4041114121249
2025-02-22,20.26579387451753,51.77787031691231,8.698416458299052,173.09924785112685,308.9256510149402
2025-02-23,14.44386065917518,68.55724118388876,5.879328959234158,704.9908323567944,327.5750359357242
2025-02-24,30.11646034376788,70.91692503823107,12.838283595366544,159.68306298497902,447.61785366869617
2025-02-25,18.960959004090654,61.82737899287594,5.444838781106495,409.4568222809198,460.7487618099247
2025-02-26,35.67103775632279,64.31827096404676,12.691195491119494,467.25603837463456,359.7837835722486
2025-02-27,35.97538688044523,48.767534104319076,2.6459975181429183,153.27157922995193,412.37370201116994
2025-02-28,13.767706182197951,37.35794703972377,3.982841601495102,76.36409806241709,307.06219579454734
2025-03-01,24.46909198891264,72.22347352915062,3.2074834544394415,354.89634436989,387.0034726217639
2025-03-02,33.81853167636173,40.64967343312814,9.198285177915741,858.0047661844475,378.742434348016
2025-03-03,26.580447834216635,58.880052154048876,4.497657202972402,754.5272087508738,354.007415867903
2025-03-04,23.57726063273727,67.17004285129923,7.718326989235286,332.4930999620005,329.9681963753281
2025-03-05,24.47036817127684,46.84873911528099,5.990498447625361,849.7862094884971,399.04641513481357
2025-03-06,25.83457852979216,56.86756408178001,4.762915419116754,808.3386852083032,388.36052862275346
2025-03-07,13.608905077403946,43.56262082893476,5.137425768571413,486.3018713321305,361.96888228903566
2025-03-08,24.859231087937317,30.971927924599665,5.115405899153073,939.1922626436209,330.44788378910243
2025-03-09,18.35505461049854,49.726973147752474,5.877401236778098,494.7845469772822,267.5720310792601
2025-03-10,11.458313425382881,38.40421425439892,8.506606434809939,301.394389047524,399.6703446649162
2025-03-11,19.6629178748895,64.47516491976856,11.068757697948744,863.7165762275486,286.2885937102226
2025-03-12,26.315841496974556,39.915671126013365,2.8716614241883613,885.0489126803623,205.29319336774657
2025-03-13,38.52388069970516,49.41391072445099,4.876050231399824,684.7507204626868,257.9908983954858
2025-03-14,19.93500529674096,88.78186274482175,14.671978349445068,467.4246704049091,325.73282056046077
2025-03-15,16.362358619345795,72.11354674094133,3.7550305451346313,104.09498922310638,283.0062117690944
2025-03-16,20.461084776816634,84.29371606174517,7.518428588786213,766.353411630233,289.4390094179815
2025-03-17,16.340885251959143,56.2061205701844,11.646594592314282,875.1251448783026,283.0397552272026
2025-03-18,21.196979128173485,71.02298720625278,6.15383641692447,843.1756124038958,289.36363922214787
2025-03-19,26.268591802627466,77.93104387828862,8.580957437405848,894.7357192768324,260.6167452173559
2025-03-20,23.364105742177088,33.96794924787826,14.565089569474054,298.78749821182566,467.9429124453788
2025-03-21,29.49890519646328,67.10808773564943,1.9978967523080304,919.5849595287773,353.36963524411175
2025-03-22,36.64255787842298,82.03103640840862,11.409594646016531,776.817539448736,369.89285494531975
2025-03-23,28.581577311969276,64.71671843959861,11.865793673852663,484.30610702150574,316.51164961730046
2025-03-24,35.57923044894809,32.8174608293861,7.766464866057124,73.25348126582148,308.2501998576617
2025-03-25,39.82284417733124,68.31122532998728,9.653084705361264,99.03116443184219,336.28806670643803
2025-03-26,13.388412370945446,79.96873711873623,4.9863756649326865,440.93880783841854,450.97967174788744
2025-03-27,25.45569214433403,52.774626247485365,3.64654562717818,88.03478953868509,354.60637408844144
2025-03-28,9.620339781014573,52.2151570239389,8.506854183086737,531.1760121463624,365.30712606155646
2025-03-29,6.634400995991923,41.065436007947696,8.771015029445103,937.0976615721662,416.5355546039984
2025-03-30,8.00418780786038,45.57031095882017,3.5148273308206996,437.6035089087027,353.89480055412355
2025-03-31,22.458959198103397,30.44513062439114,5.981480817634942,234.5742594438412,306.9550038680083
2025-04-01,6.619634759319613,52.81518068773742,11.721981787282823,387.6327834940282,329.1514813492527
2025-04-02,34.27023792527499,68.52630630205513,0.475935762694506,276.48180450114876,249.54541294335203
2025-04-03,35.34130185994192,35.621295386111754,12.37170103695516,142.326226247875,297.80979342655627
2025-04-04,20.458596496245868,53.793744586194634,5.050347274751992,364.7850932928823,267.8715277579822
2025-04-05,36.41356547944518,69.78910452760243,4.476872582005781,655.6179078827163,312.54833095779696
2025-04-06,15.111006478742773,50.392560595031384,8.714921937494116,996.310861000796,346.9869432796365
2025-04-07,24.622628600432954,89.98943574500956,12.31567648638656,614.5777630781158,294.4447472587484
2025-04-08,14.61461163535487,66.61459616189245,3.6731134814358803,85.06066628066259,262.19327249603487
2025-04-09,24.887557655363768,31.534467567403027,12.846395796786604,751.2026719984556,238.5945321916857
2025-04-10,11.673590194456445,63.061404362653384,11.598401520210299,330.1712850636048,432.60251028492155
2025-04-11,33.81402082974347,47.543355067992195,1.4324782921543626,675.8480646937586,242.98981856298485
2025-04-12,5.012301147074688,43.042649101811435,7.34740092576615,678.3317028619354,352.9664042754036
2025-04-13,15.932783364679524,71.8509225494976,4.342591153670963,309.0873613926189,290.6386505037099
2025-04-14,29.835593550773485,79.4440643405253,5.662612302814157,234.36824504564171,379.13449997478654
2025-04-15,25.44462985469415,55.6098152268237,8.175237450344692,886.6914230617904,348.0170324179089
2025-04-16,34.5326100667616,34.69555957127011,11.96648704390931,847.8680788215421,363.5313861051925
2025-04-17,7.96318001037651,81.74442388163607,14.348142632446244,141.07274522133372,361.79357018388225
2025-04-18,25.12822718025458,66.30205064592394,14.89264670700315,569.4259693158516,366.5950463890235
2025-04-19,36.75170539414969,56.58201374404336,1.1538852469996141,342.31695512271256,389.0280831963037
2025-04-20,29.470986385125677,56.18961293079664,1.1849550602453767,84.88919229039561,330.32836973444415
2025-04-21,22.51231928467073,48.44479518203478,3.708693417127144,303.3717903020409,342.29875254391874
2025-04-22,32.72378229835735,35.84326008357655,10.31327931020003,517.3907478806586,350.52222008784753
2025-04-23,36.93251858470934,61.49666296553291,14.280693929180524,114.39230936392187,365.12166604285494
2025-04-24,19.062509200672896,47.845664733795694,11.791048592938115,590.7129075614374,316.64754947551535
2025-04-25,30.479902626562055,87.11465003454069,9.467921091965334,973.431850307612,369.03411053852176
2025-04-26,39.16575330582392,76.09129120695138,1.8810129158339266,113.30505764921031,257.1243035142023
2025-04-27,6.074022876298294,81.03902512055838,5.950194908900875,300.03183869162297,327.95375524479994
2025-04-28,9.932304619282611,39.439121908197095,12.890349915439042,897.9344856547735,353.0527934137281
2025-04-29,35.64420544536334,48.09417416769094,7.803070256827867,402.5861634622164,284.8966093940121
2025-04-30,18.733980350702268,40.92345348147616,14.459961113756215,885.8018548872816,352.6602327807457
2025-05-01,20.437063206477198,78.89084682920586,2.580304737863849,218.46574090334695,260.2536363679502
2025-05-02,32.809213200299325,79.00382276989713,0.08225635723548896,652.4990859432304,304.9216167110909
2025-05-03,11.510709238587385,58.10251301439583,5.522102807022445,404.5492581689012,300.43305281000846
2025-05-04,16.36009605329955,57.36407727714375,8.37872337508381,311.11262012053675,185.35620056507747
2025-05-05,25.360674452042243,30.4989188630751,2.0711318695721506,300.45476375452154,226.01823662836873
2025-05-06,26.463211785905624,45.56103218285388,13.437493473448079,874.288764521929,394.16967693624224
2025-05-07,9.349556221828701,66.28741540032108,8.887055571176782,710.8045107089943,466.15981048380274
2025-05-08,26.898949730485384,35.338667585686984,2.863804838565108,915.2861330963749,434.7126168211591
2025-05-09,16.826959766741552,38.25618576114081,13.367066654302922,923.3226337210167,331.6210709088451
2025-05-10,21.284093722270775,84.61211738216394,8.74351878413799,75.47025533313285,390.2277860435987
2025-05-11,22.461344575219893,55.787644472437236,4.192461872125545,361.96204299299563,376.144906201445
2025-05-12,15.568111699147181,30.340290706151155,1.1686275680637137,554.9302606601741,326.4063706550206
2025-05-13,34.13605037731304,55.211423471333745,2.9168059322275166,256.86950154305794,274.2031402958245
2025-05-14,27.813518980681078,68.19299624549728,5.754438720117648,440.86264204847487,433.2768868546773
2025-05-15,38.80563817203732,54.86267858236333,5.399946321474905,402.16613630240204,386.57400324950993
2025-05-16,20.52472942479163,88.37090435949122,11.273800427523572,774.3637223739514,353.1219500155475
2025-05-17,26.99219876009471,64.89639554041375,1.274103377047825,51.66465326110071,454.8217405243462
2025-05-18,12.922756996293275,59.79074562419442,11.071632045416308,99.07238155908496,272.42753887903103
2025-05-19,5.364045571912655,33.13165621569091,10.709431334073669,888.3129110190388,339.78244247728713
2025-05-20,15.115562456487613,48.49184920877331,12.203061960233901,636.0934118353545,282.5850137583859
2025-05-21,14.698595519292486,69.4645921899425,13.87406408329634,878.8955752969746,315.4793617155683
2025-05-22,12.188408036448088,89.8696959712005,3.857305607220108,553.8787207948973,259.0774756273009
2025-05-23,34.10206865898877,60.419990954662964,9.51638564107781,167.27953323797047,336.33931204811455
2025-05-24,34.17535657448212,31.996707006164,4.18041362991952,402.93009714978217,336.9329528753931
2025-05-25,29.259508614398232,87.17486968560797,1.6664772625930206,524.9802992707712,349.2238958138485
2025-05-26,37.392155713398346,30.03697571589648,0.10278257801742408,492.0664875345076,380.8294048911169
2025-05-27,34.974433894836814,56.30115221708783,3.5143289646262357,865.6606716354456,292.3397115404914
2025-05-28,30.26218175242852,80.74689870180138,13.366014193648734,181.06879120561354,282.8694138613208
2025-05-29,34.06863508424455,51.00888514269063,6.318005387103577,587.831400734048,355.4413234219313
2025-05-30,39.840065715112,76.59626558522757,10.132656656300023,81.25328142160264,243.18540124691606
2025-05-31,14.784416568738907,63.43775485125042,6.143830305201462,884.3968577502815,296.1146263252571
2025-06-01,22.061240699410504,65.90042202621737,3.0065345580378633,775.830674943772,419.01458300556976
2025-06-02,17.616893779026753,89.63378637960837,1.1218191679000422,294.60512563150854,304.78758944083995
2025-06-03,30.084595941467015,89.54100643053386,1.0432694371006574,341.89601314006006,356.27403113831457
2025-06-04,11.241200037965779,85.6057511558819,3.6703316163733484,645.043830148755,363.01529570056516
2025-06-05,10.00928654005079,60.91964439908183,8.932365898308468,117.54509271691595,342.3571238487279
2025-06-06,24.99022367203725,56.08152977817673,7.205512777799324,974.6160516113339,369.1267761458371
2025-06-07,15.730637335461852,55.32490256605678,0.3594678110513755,184.92799252720286,349.5788176304733
2025-06-08,37.21135073037609,40.03614516744959,8.547943527931654,122.25826258238162,368.76697626312585
2025-06-09,27.85816586139896,69.07730424693644,14.693595337022876,203.08916880762234,265.5112147653413
